0,151051202361748
1,19145087907436
0,280870550933166
1,81453627013947
0,0986207748576027
0,16401786515668
0,325594909936668
0,298120353331394
0,033339589183398
0,490447806526388
0,889452421765127
1,09384602395238
0,110423064984592
0,0121995169417961
0,152583309109406
0,080050159863778
0,0836647995200489
0,0905486092106155
0,189881445871848
0,0747023809708937
-8,13298925714394
-11,503688555536
-596,999749429717
-31,066921269473
