0,153849394692505
1,20231499227633
0,277373453973398
1,8200990622205
0,0992958861689634
0,165728221949786
0,331372339710557
0,295919962643094
0,0332938089252664
0,480107811985176
0,888944351053004
1,10529724901184
0,10950912452565
0,0121355707613201
0,152777612393547
0,0799724936017021
0,0810994145053554
0,090767039381634
0,187998902270798
0,0760553563388417
-8,2460872952015
-11,397190062814
-590,805963843547
-31,1206786132288
