33,11	4,6	17,3	3,17	53,72	30,73	11,02	10,19	6817,42	7,28	3,93	4,77	40,98	388,97	22,06	43,48	39,27	40	19,54	42,69	0,647628	1,46521	0,00733509	0,80429
32,88	4,65	17,2	3,12	52,9	30,02	10,88	10,03	6715,86	7,06	3,81	4,72	39,27	388,79	22,13	41,87	39,85	38,74	19,15	42,43	0,65211	1,46854	0,00733509	0,798757
33,15	4,65	17,04	3,11	52,73	29,85	10,73	9,95	6715,86	7,02	3,77	4,75	38,62	387,25	22,48	41,77	39,74	38,46	18,77	42,71	0,650268	1,47044	0,00733509	0,797823
33,54	4,65	17,02	3,1	52,94	29,71	10,69	10,02	6741,23	7,09	3,82	4,73	38,6	383,57	22,64	41,57	39,22	38,67	18,74	42,59	0,650268	1,47529	0,00733509	0,800364
33,25	4,66	16,89	3,11	53,31	29,92	10,78	10,07	6779,32	7,19	3,87	4,71	38,88	381,86	22,66	42,16	39,94	38,66	18,71	42,53	0,647927	1,47815	0,00733509	0,803903
33,34	4,62	16,55	3,05	52,65	29,59	10,51	9,93	6728,55	7,13	3,84	4,68	39,42	382,89	22,56	41,92	39,85	38,31	18,53	42,23	0,648128	1,47956	0,00733509	0,805893
33,09	4,6	16,44	3,03	52,11	29,54	10,66	9,93	6677,78	7,04	3,84	4,61	39	385,63	22,76	43,7	40,69	38,73	18,56	42,71	0,647952	1,48154	0,00736318	0,805841
32,88	4,68	16,6	3,05	52,11	29,44	10,67	9,9	6690,46	6,97	3,87	4,64	38,54	383,66	22,89	43,75	40,35	38,55	18,37	42,68	0,647359	1,48156	0,00736318	0,810962
32,76	4,65	16,49	3,05	51,9	29,74	10,78	9,87	6627	7,17	3,82	4,58	38,54	380,66	22,76	43,51	39,43	38,01	18,24	42,8	0,646558	1,48386	0,00736318	0,814637
34,51	4,62	16,44	2,99	51,7	29,35	10,69	9,89	6576,23	7,1	3,79	4,54	38,6	384,34	22,87	43,87	41,11	38,22	18,28	43,62	0,646912	1,48523	0,00736318	0,814511
34,58	4,55	16,33	3,01	51,16	28,66	10,69	9,76	6436,55	6,94	3,76	4,52	38,39	379,63	22,9	43,97	40,45	37,91	18,16	43,05	0,646275	1,4796	0,00736318	0,816624
34,51	4,54	16,4	3	51,7	28,5	10,75	9,87	6474,64	7,01	3,81	4,49	38,61	379,38	22,88	44,17	40,9	38,2	18,22	43,98	0,644364	1,47732	0,00733509	0,817576
34,05	4,56	16,51	2,98	51,49	28,4	10,79	9,84	6525,42	6,93	3,82	4,53	38,96	385,71	22,59	44,17	40,44	37,85	18,01	43,46	0,644225	1,48254	0,00736318	0,820956
34,39	4,56	16,7	3,02	52,11	28,4	10,65	9,87	6588,92	7,06	3,75	4,61	38,87	386,74	22,76	43,76	40,44	38,2	18,81	43,62	0,644233	1,48454	0,00736318	0,824025
34,48	4,52	16,45	3	50,62	28,26	10,75	9,87	6614,28	7,04	3,72	4,56	39,34	390,85	22,49	44,08	40,69	37,8	18,77	43,85	0,644187	1,48245	0,00736318	0,821191
34,23	4,53	16,29	2,98	50,08	28,18	10,92	9,85	6639,69	7,08	3,71	4,52	39,04	388,79	22,51	43,01	40,26	37,92	18,91	43,4	0,643662	1,47647	0,00736318	0,821384
34,22	4,46	16,05	2,95	49,59	28,38	10,73	9,76	6550,82	7	3,71	4,44	38,81	392,99	22,13	41,69	39,43	37,43	18,97	43,26	0,643042	1,47253	0,00736318	0,827579
34,12	4,49	16,34	2,95	49,5	28,18	10,89	9,77	6512,73	7	3,76	4,49	37,99	391,96	22,49	41,52	40,69	38,14	19,3	43,36	0,642718	1,47291	0,00736318	0,829213
34,7	4,49	16,75	2,99	50,79	28,96	10,93	9,9	6614,28	7,2	3,79	4,6	38,76	388,71	22,73	43,32	41,11	38,5	19,4	44,34	0,642413	1,47168	0,00733509	0,830901
34,9	4,42	16,66	3	50,21	28,93	10,87	9,95	6652,36	7,18	3,8	4,55	39,3	389,99	22,45	43,28	41,52	38,55	19,41	43,86	0,642482	1,46945	0,00733509	0,831307
34,77	4,54	16,56	2,98	49,67	28,86	10,8	9,94	6779,32	7,18	3,77	4,56	38,75	392,93	22,53	42,34	40,86	37,68	19,45	43,69	0,642477	1,46543	0,00733509	0,830398
35,1	4,57	16,8	2,98	50,04	29,15	10,82	10,04	6906,28	7,46	3,84	4,54	38,65	394,23	22,8	42,39	40,78	38,75	19,14	43,79	0,642656	1,4654	0,00733509	0,831004
35,32	4,55	16,74	2,99	50,33	28,76	10,8	10,09	6880,91	7,35	3,94	4,58	39,42	401,41	23,02	42,1	41,87	39,11	19,19	43,59	0,643926	1,47067	0,00736318	0,836252
35,74	4,56	16,86	2,99	50,04	28,83	11,02	10,15	6931,69	7,26	3,95	4,67	40,72	402,87	23,15	42,25	41,45	38,88	19,3	44,34	0,643926	1,47517	0,00733509	0,838943
35,87	4,58	16,65	2,99	50,12	28,55	11,05	10,16	6944,36	7,33	4,02	4,62	40,91	404,78	23,14	42,76	41,62	39,17	19,37	44,82	0,645305	1,47397	0,00733509	0,836971
35,47	4,47	16,75	2,96	50	28,57	11,26	10,29	6893,59	7,19	3,95	4,6	40,41	412,64	23,21	42,93	41,51	39,66	19,29	45,17	0,646001	1,46448	0,00723599	0,826477
35,39	4,45	16,81	2,99	49,92	28,88	11,11	10,29	6906,28	7,15	3,97	4,59	41,7	414,98	23,44	42,69	41,55	39,5	19,56	45,63	0,645501	1,45584	0,00726491	0,823873
35,86	4,46	17,11	3,01	50,37	29,1	11,28	10,48	7045,95	7,15	4,03	4,6	41,86	417,05	23,75	43,01	42,33	40,13	19,62	46,23	0,645555	1,4544	0,00726491	0,827647
35,63	4,43	17,11	3,02	50,7	28,84	11,28	10,4	7045,95	7,21	3,91	4,65	40,13	412,04	23,6	42,79	42,11	39,71	19,89	47,1	0,646239	1,45578	0,00726491	0,832113
35,68	4,4	17,35	3	51,16	28,79	10,9	10,48	7058,64	7,31	3,99	4,69	39,88	412,3	23,66	44,63	41,74	39,58	19,86	46,82	0,646319	1,45578	0,00726491	0,832456
35,16	4,35	17,23	3	51,28	28,43	11,1	10,43	7071,32	7,19	3,99	4,67	39,56	414,46	23,85	44,35	42,27	39,99	19,52	46,14	0,645751	1,4583	0,00726491	0,831151
35,55	4,36	17,2	3,02	50,91	28,49	10,97	10,48	7058,64	7,32	3,9	4,69	40,25	418,52	23,58	44,7	42,12	40,33	19,68	45,84	0,644937	1,46244	0,00723599	0,829021
35,74	4,35	17,1	3,01	51,2	28,66	11,02	10,49	7109,41	7,32	3,86	4,68	40,78	419,39	24,41	44,21	42,08	40,24	20,24	46,91	0,644085	1,46076	0,00723599	0,830127
35,82	4,37	17,37	3	51,53	28,76	10,87	10,47	7172,91	7,42	3,82	4,51	39,71	422,93	24,58	43,55	41,47	40,57	19,89	47,02	0,643736	1,46161	0,00723599	0,834325
35,7	4,35	17,84	2,99	50,99	28,62	11,1	10,46	7160,18	7,48	3,91	4,44	39,55	426,56	24,53	42,99	42,18	40,05	20,19	47,19	0,64395	1,46898	0,00723599	0,83424
35,32	4,4	18	3,03	51,45	28,79	11,02	10,47	7160,18	7,49	3,88	4,54	39,4	428,12	24,52	43,18	41,95	39,62	19,89	47,59	0,645339	1,47465	0,00723599	0,832656
35,08	4,39	18,05	3,04	51,45	28,81	10,87	10,41	7147,5	7,43	3,9	4,56	39,22	426,22	24,44	43,04	42,13	39,8	19,97	48,27	0,647136	1,47837	0,00723599	0,835608
35,1	4,38	18,04	3,04	51,41	28,81	10,93	10,5	7172,91	7,45	3,94	4,56	39,56	424,4	24,81	43,63	42,75	40,86	20,25	48,18	0,64807	1,4772	0,00723599	0,835755
34,91	4,34	17,8	3,01	51,24	29,03	10,79	10,41	7071,32	7,31	3,96	4,53	39,35	419,73	24,48	43,63	42,41	40,04	20,12	48,59	0,647613	1,4749	0,00723599	0,829672
