30,82	4,63	17,14	3,02	54,55	30,68	10,95	10,09	6817,42	7,27	4,13	4,93	36,8	385,11	22,29	43,67	37,34	37,54	19,57	42,76	0,647359	1,48156	0,00736318	0,810962
31,22	4,65	17,21	3,01	54,55	30,97	10,71	10,09	6804,73	7,3	4,15	4,95	36,59	385,54	22,42	42,97	37,6	37,34	19,76	42,55	0,646558	1,48386	0,00736318	0,814637
31,13	4,61	17,2	3	54,8	30,82	10,8	10,03	6792,05	7,38	4,29	4,94	38,27	389,14	22,39	43,71	38,49	37,43	19,72	42,02	0,646912	1,48523	0,00736318	0,814511
31,43	4,68	17,67	3	55,3	31,51	10,71	10,04	6753,96	7,44	4,21	4,95	38,2	388,37	22,49	43,59	37,84	37,58	19,5	41,84	0,646275	1,4796	0,00736318	0,816624
31,13	4,61	17,2	3,01	55,05	31,19	10,78	10,14	6792,05	7,66	4,05	4,94	38,38	386,57	22,41	43,84	38,18	37,92	19,98	43,24	0,644364	1,47732	0,00733509	0,817576
31,48	4,62	17,08	3,02	54,47	31,97	10,75	10,14	6753,96	7,62	4,03	4,94	38,36	383,74	22,61	44	38,18	38,09	19,92	43,2	0,644225	1,48254	0,00736318	0,820956
31,3	4,54	16,75	3,02	53,02	30,95	10,85	10,05	6665,09	7,61	4,03	4,92	38,19	386,83	22	43,63	37,42	37,68	19,7	42,53	0,644233	1,48454	0,00736318	0,824025
31,21	4,53	16,9	3,02	52,32	31,19	10,67	10,04	6703,19	7,6	3,91	4,91	38,39	387,34	21,93	43,9	36,81	38,09	19,41	41,9	0,644187	1,48245	0,00736318	0,821191
31,87	4,56	16,85	3,06	52,98	31,43	10,62	10,1	6677,78	7,58	3,9	4,92	38,6	386,05	22,25	43,97	37,28	38,5	19,7	42,77	0,643662	1,47647	0,00736318	0,821384
31,98	4,61	17,16	3,1	54,18	31,92	10,65	10,19	6804,73	7,58	3,97	4,96	41,74	386,05	22,13	44,16	38,05	39,08	19,84	43,11	0,643042	1,47253	0,00736318	0,827579
32,22	4,56	17,04	3,11	53,56	31,67	10,63	10,18	6830,14	7,62	3,88	4,94	40,63	386,83	22,33	43,38	38,12	39,08	19,75	42,78	0,642718	1,47291	0,00736318	0,829213
32,4	4,6	17,07	3,15	53,6	31,65	10,62	10,19	6880,91	7,69	3,86	4,92	40,17	390,76	22,34	43,48	39,01	39,54	19,93	42,65	0,642413	1,47168	0,00733509	0,830901
32,3	4,59	17,01	3,13	53,31	31	10,46	10,25	6804,73	7,76	3,86	4,9	42,47	389,74	22,16	43,23	39,53	39,58	20	42,23	0,642482	1,46945	0,00733509	0,831307
32,49	4,61	16,98	3,14	53,35	30,51	10,58	10,2	6804,73	7,69	3,92	4,88	40,57	389,65	22,23	43,14	39,52	40,08	19,98	42,89	0,642477	1,46543	0,00733509	0,830398
33,42	4,62	17,09	3,15	53,43	30,6	10,8	10,31	6842,82	7,67	3,93	4,86	41,26	388,2	22,42	43,3	39,77	41,39	20,32	43,2	0,642656	1,4654	0,00733509	0,831004
33,12	4,65	17,35	3,18	54,35	30,97	10,84	10,29	6893,59	7,49	3,94	4,77	41,61	387,6	22,35	43,61	40,37	40,43	20,4	43,21	0,643926	1,47067	0,00736318	0,836252
33,11	4,6	17,3	3,17	53,72	30,73	11,02	10,19	6817,42	7,28	3,93	4,77	40,98	388,97	22,06	43,48	39,27	40	19,54	42,69	0,643926	1,47517	0,00733509	0,838943
32,88	4,65	17,2	3,12	52,9	30,02	10,88	10,03	6715,86	7,06	3,81	4,72	39,27	388,79	22,13	41,87	39,85	38,74	19,15	42,43	0,645305	1,47397	0,00733509	0,836971
33,15	4,65	17,04	3,11	52,73	29,85	10,73	9,95	6715,86	7,02	3,77	4,75	38,62	387,25	22,48	41,77	39,74	38,46	18,77	42,71	0,646001	1,46448	0,00723599	0,826477
33,54	4,65	17,02	3,1	52,94	29,71	10,69	10,02	6741,23	7,09	3,82	4,73	38,6	383,57	22,64	41,57	39,22	38,67	18,74	42,59	0,645501	1,45584	0,00726491	0,823873
33,25	4,66	16,89	3,11	53,31	29,92	10,78	10,07	6779,32	7,19	3,87	4,71	38,88	381,86	22,66	42,16	39,94	38,66	18,71	42,53	0,645555	1,4544	0,00726491	0,827647
33,34	4,62	16,55	3,05	52,65	29,59	10,51	9,93	6728,55	7,13	3,84	4,68	39,42	382,89	22,56	41,92	39,85	38,31	18,53	42,23	0,646239	1,45578	0,00726491	0,832113
33,09	4,6	16,44	3,03	52,11	29,54	10,66	9,93	6677,78	7,04	3,84	4,61	39	385,63	22,76	43,7	40,69	38,73	18,56	42,71	0,646319	1,45578	0,00726491	0,832456
32,88	4,68	16,6	3,05	52,11	29,44	10,67	9,9	6690,46	6,97	3,87	4,64	38,54	383,66	22,89	43,75	40,35	38,55	18,37	42,68	0,645751	1,4583	0,00726491	0,831151
32,76	4,65	16,49	3,05	51,9	29,74	10,78	9,87	6627	7,17	3,82	4,58	38,54	380,66	22,76	43,51	39,43	38,01	18,24	42,8	0,644937	1,46244	0,00723599	0,829021
34,51	4,62	16,44	2,99	51,7	29,35	10,69	9,89	6576,23	7,1	3,79	4,54	38,6	384,34	22,87	43,87	41,11	38,22	18,28	43,62	0,644085	1,46076	0,00723599	0,830127
34,58	4,55	16,33	3,01	51,16	28,66	10,69	9,76	6436,55	6,94	3,76	4,52	38,39	379,63	22,9	43,97	40,45	37,91	18,16	43,05	0,643736	1,46161	0,00723599	0,834325
34,51	4,54	16,4	3	51,7	28,5	10,75	9,87	6474,64	7,01	3,81	4,49	38,61	379,38	22,88	44,17	40,9	38,2	18,22	43,98	0,64395	1,46898	0,00723599	0,83424
34,05	4,56	16,51	2,98	51,49	28,4	10,79	9,84	6525,42	6,93	3,82	4,53	38,96	385,71	22,59	44,17	40,44	37,85	18,01	43,46	0,645339	1,47465	0,00723599	0,832656
34,39	4,56	16,7	3,02	52,11	28,4	10,65	9,87	6588,92	7,06	3,75	4,61	38,87	386,74	22,76	43,76	40,44	38,2	18,81	43,62	0,647136	1,47837	0,00723599	0,835608
34,48	4,52	16,45	3	50,62	28,26	10,75	9,87	6614,28	7,04	3,72	4,56	39,34	390,85	22,49	44,08	40,69	37,8	18,77	43,85	0,64807	1,4772	0,00723599	0,835755
34,23	4,53	16,29	2,98	50,08	28,18	10,92	9,85	6639,69	7,08	3,71	4,52	39,04	388,79	22,51	43,01	40,26	37,92	18,91	43,4	0,647613	1,4749	0,00723599	0,829672
34,22	4,46	16,05	2,95	49,59	28,38	10,73	9,76	6550,82	7	3,71	4,44	38,81	392,99	22,13	41,69	39,43	37,43	18,97	43,26	0,646421	1,47164	0,00723599	0,82793
34,12	4,49	16,34	2,95	49,5	28,18	10,89	9,77	6512,73	7	3,76	4,49	37,99	391,96	22,49	41,52	40,69	38,14	19,3	43,36	0,646502	1,46951	0,00713753	0,825754
34,7	4,49	16,75	2,99	50,79	28,96	10,93	9,9	6614,28	7,2	3,79	4,6	38,76	388,71	22,73	43,32	41,11	38,5	19,4	44,34	0,646989	1,47013	0,00716401	0,82729
34,9	4,42	16,66	3	50,21	28,93	10,87	9,95	6652,36	7,18	3,8	4,55	39,3	389,99	22,45	43,28	41,52	38,55	19,41	43,86	0,646989	1,46997	0,00716401	0,828894
34,77	4,54	16,56	2,98	49,67	28,86	10,8	9,94	6779,32	7,18	3,77	4,56	38,75	392,93	22,53	42,34	40,86	37,68	19,45	43,69	0,646666	1,46997	0,00713753	0,831047
35,1	4,57	16,8	2,98	50,04	29,15	10,82	10,04	6906,28	7,46	3,84	4,54	38,65	394,23	22,8	42,39	40,78	38,75	19,14	43,79	0,647491	1,47094	0,00713753	0,830043
35,32	4,55	16,74	2,99	50,33	28,76	10,8	10,09	6880,91	7,35	3,94	4,58	39,42	401,41	23,02	42,1	41,87	39,11	19,19	43,59	0,647841	1,47851	0,00713753	0,833979
35,74	4,56	16,86	2,99	50,04	28,83	11,02	10,15	6931,69	7,26	3,95	4,67	40,72	402,87	23,15	42,25	41,45	38,88	19,3	44,34	0,647188	1,48081	0,00716401	0,843306
35,87	4,58	16,65	2,99	50,12	28,55	11,05	10,16	6944,36	7,33	4,02	4,62	40,91	404,78	23,14	42,76	41,62	39,17	19,37	44,82	0,647927	1,47838	0,00716401	0,846722
35,47	4,47	16,75	2,96	50	28,57	11,26	10,29	6893,59	7,19	3,95	4,6	40,41	412,64	23,21	42,93	41,51	39,66	19,29	45,17	0,648104	1,47897	0,00716401	0,848064
35,39	4,45	16,81	2,99	49,92	28,88	11,11	10,29	6906,28	7,15	3,97	4,59	41,7	414,98	23,44	42,69	41,55	39,5	19,56	45,63	0,648421	1,48073	0,00716401	0,849383
35,86	4,46	17,11	3,01	50,37	29,1	11,28	10,48	7045,95	7,15	4,03	4,6	41,86	417,05	23,75	43,01	42,33	40,13	19,62	46,23	0,649929	1,48661	0,00716401	0,853549
35,63	4,43	17,11	3,02	50,7	28,84	11,28	10,4	7045,95	7,21	3,91	4,65	40,13	412,04	23,6	42,79	42,11	39,71	19,89	47,1	0,650348	1,48752	0,00716401	0,854318
35,68	4,4	17,35	3	51,16	28,79	10,9	10,48	7058,64	7,31	3,99	4,69	39,88	412,3	23,66	44,63	41,74	39,58	19,86	46,82	0,64978	1,48752	0,00716401	0,854492
35,16	4,35	17,23	3	51,28	28,43	11,1	10,43	7071,32	7,19	3,99	4,67	39,56	414,46	23,85	44,35	42,27	39,99	19,52	46,14	0,648522	1,48254	0,00716401	0,85376
35,55	4,36	17,2	3,02	50,91	28,49	10,97	10,48	7058,64	7,32	3,9	4,69	40,25	418,52	23,58	44,7	42,12	40,33	19,68	45,84	0,647065	1,47482	0,00716401	0,855333
35,74	4,35	17,1	3,01	51,2	28,66	11,02	10,49	7109,41	7,32	3,86	4,68	40,78	419,39	24,41	44,21	42,08	40,24	20,24	46,91	0,64621	1,46608	0,00716401	0,852873
35,82	4,37	17,37	3	51,53	28,76	10,87	10,47	7172,91	7,42	3,82	4,51	39,71	422,93	24,58	43,55	41,47	40,57	19,89	47,02	0,646062	1,46027	0,00713753	0,849671
35,7	4,35	17,84	2,99	50,99	28,62	11,1	10,46	7160,18	7,48	3,91	4,44	39,55	426,56	24,53	42,99	42,18	40,05	20,19	47,19	0,646222	1,46276	0,00716401	0,851479
35,32	4,4	18	3,03	51,45	28,79	11,02	10,47	7160,18	7,49	3,88	4,54	39,4	428,12	24,52	43,18	41,95	39,62	19,89	47,59	0,646051	1,46088	0,00713753	0,848832
35,08	4,39	18,05	3,04	51,45	28,81	10,87	10,41	7147,5	7,43	3,9	4,56	39,22	426,22	24,44	43,04	42,13	39,8	19,97	48,27	0,645342	1,45837	0,00713753	0,846287
35,1	4,38	18,04	3,04	51,41	28,81	10,93	10,5	7172,91	7,45	3,94	4,56	39,56	424,4	24,81	43,63	42,75	40,86	20,25	48,18	0,645342	1,46051	0,00713753	0,847577
34,91	4,34	17,8	3,01	51,24	29,03	10,79	10,41	7071,32	7,31	3,96	4,53	39,35	419,73	24,48	43,63	42,41	40,04	20,12	48,59	0,646131	1,46214	0,00713753	0,851386
34,57	4,33	17,88	3,04	50,87	29,57	10,87	10,37	7096,73	7,28	3,91	4,6	39,24	422,33	24,5	43,51	42,12	40,49	20,19	48,02	0,646131	1,46252	0,00713753	0,851386
34,7	4,29	17,94	3,03	50,74	29,71	11,07	10,35	6969,78	7,21	3,86	4,56	38,12	421,64	24,42	43,75	42,66	40,52	20,4	47,24	0,646671	1,4617	0,00713753	0,853121
35,05	4,31	18,12	3,03	51,32	29,63	10,94	10,46	7084,05	7,5	3,86	4,56	38,07	422,33	24,44	43,44	42,54	40,85	20,36	47,78	0,646359	1,46006	0,00713753	0,848678
35,12	4,31	18,17	3,03	51,53	29,73	11,19	10,46	7096,73	7,52	3,88	4,58	38,13	422,67	24,15	43,42	43,18	40,6	20,33	47,34	0,646014	1,4611	0,00713753	0,847825
34,58	4,24	18,02	3	50,99	30,32	11,24	10,37	7045,95	7,56	3,86	4,56	38,5	421,03	24,23	43,17	42,37	40,24	20,25	47,29	0,647229	1,47291	0,00713753	0,851859
34,85	4,27	18,25	3,02	51,86	30,36	11,28	10,39	7211	7,62	3,88	4,63	36,8	419,3	24,57	42,6	43,07	40,57	19,97	47,26	0,647229	1,47894	0,00713753	0,851859
34,55	4,28	18	3,03	51,32	29,97	11,1	10,44	7236,36	7,45	3,93	4,62	37,62	422,85	24,32	42,43	42,81	40,41	20,04	47,44	0,647939	1,47877	0,0070359	0,853175
34,18	4,27	18,03	3,02	51,08	30,27	11,05	10,33	7147,5	7,48	4,01	4,62	37,8	420,86	24,17	42,02	42,03	40,04	19,63	46,62	0,64857	1,47715	0,0070359	0,850178
34,65	4,27	17,88	3,02	51,2	30,44	11,02	10,33	7122,09	7,35	4,15	4,6	37,12	427,43	24	42,02	41,66	40,16	19,63	46,58	0,6493	1,47708	0,0070359	0,849966
34,29	4,28	18,09	3,04	50,95	30,29	11,01	10,25	7172,91	7,26	4,15	4,6	36,93	429,16	23,87	41,39	41,74	39,33	18,94	45,7	0,64969	1,48247	0,0070359	0,848088
34,64	4,28	18,27	3,01	51,28	30,46	11,01	10,33	7185,59	7,32	4,18	4,64	37,59	424,49	23,8	41,42	41,78	40,48	19,11	46,23	0,649862	1,48247	0,0070359	0,848088
34,39	4,27	18,22	3,01	50,62	30,15	10,74	10,29	7287,14	7,19	4,13	4,64	36,79	426,82	23,81	41,36	41,56	40,53	18,94	46,58	0,64966	1,48508	0,0070359	0,844373
33,73	4,26	18,34	3	51,03	30,14	10,83	10,31	7223,68	7,18	4,11	4,62	37,26	425,09	24,27	41,57	41,2	40,53	18,85	46,67	0,64876	1,48431	0,0070359	0,839451
33,38	4,25	18,92	3,02	51,61	30,65	10,85	10,33	7363,32	7,14	4,1	4,63	37,68	425,44	24,1	41,96	41,56	40,72	18,93	46,66	0,648236	1,4799	0,0070359	0,834786
34,06	4,2	18,85	3,02	51,57	30,31	10,78	10,31	7350,64	7,06	4,08	4,57	37,57	425,96	24,02	42,49	41,89	40,43	18,79	46,88	0,64631	1,47624	0,00712802	0,832853
34,1	4,2	19,15	3,03	51,53	29,88	10,8	10,41	7376,01	7,11	4,15	4,6	37,88	425,27	24,02	42,42	42,31	40,74	19,11	46,52	0,645264	1,47554	0,00712802	0,832853
33,86	4,22	19,43	3,07	51,57	30,24	11,12	10,39	7502,95	7,15	4,15	4,64	38,38	425,7	24,03	42,31	42,08	40,97	19,06	47,27	0,645114	1,47325	0,00712802	0,832853
33,81	4,23	19,48	3,09	51,65	30,14	10,89	10,41	7477,59	7,11	4,11	4,65	38,35	420,6	23,79	42,46	41,91	40,78	19,17	47,24	0,644482	1,47186	0,00712802	0,83457
33,81	4,26	19,63	3,09	51,57	30,41	11,04	10,38	7515,68	7,03	4,1	4,6	38,46	419,04	24,07	42,44	41,57	41,19	19,15	47,3	0,643943	1,4751	0,00712802	0,840217
34	4,27	19,69	3,09	51,57	30,41	11,05	10,36	7515,68	6,99	4,05	4,6	37,75	419,99	23,95	42,47	41,74	40,95	19,2	47,46	0,642795	1,46709	0,00712802	0,842748
34	4,29	19,64	3,13	52,23	30,44	11,05	10,29	7515,68	7	4,06	4,56	37,95	419,56	23,76	41,79	41,78	40,81	18,85	46,97	0,642795	1,46074	0,00726491	0,842748
34,51	4,3	19,6	3,12	51,94	30,48	10,93	10,31	7477,59	7,03	4,08	4,58	38,11	426,13	23,97	42,27	41,99	40,66	19	47,08	0,642262	1,4615	0,00726491	0,843156
34,36	4,28	19,41	3,09	52,73	30,51	10,81	10,27	7477,59	7,08	4,14	4,53	38,09	418,26	23,79	41,97	41,93	40,76	18,93	46,71	0,642262	1,46206	0,00723599	0,843756
34,81	4,29	19,58	3,27	51,99	30,03	10,83	10,48	7414,09	7,2	4,12	4,57	38,06	420,34	23,78	42,09	41,63	40,53	18,77	46,44	0,641921	1,45915	0,00723599	0,842929
34,27	4,31	19,6	3,26	52,44	30,31	11,02	10,28	7414,09	7,14	4,11	4,56	38,1	420,34	23,33	42,35	41,53	39,84	18,72	45,8	0,642129	1,45547	0,00723599	0,843519
34,77	4,33	19,91	3,28	51,82	30,14	10,84	10,33	7617,22	7,17	4,07	4,6	38,36	418,35	23,37	42,38	41	40,2	19,08	46,23	0,642129	1,45436	0,00723599	0,844136
34,64	4,33	19,71	3,27	52,19	30,05	10,97	10,34	7693,41	7,17	4,01	4,62	39,37	419,65	23,42	42,44	41,2	40,2	19,32	45,62	0,642781	1,45488	0,00723599	0,844606
35	4,37	19,58	3,26	51,99	29,76	10,95	10,47	7591,86	7,26	3,98	4,62	39,15	423,45	23,27	42,18	41,56	39,89	19,2	45,65	0,643451	1,45501	0,00723599	0,842942
34,97	4,36	19,53	3,29	52,32	30,03	10,89	10,8	7629,91	7,25	4,02	4,58	39,75	423,88	23,5	42,93	41,59	40,33	19,4	46,04	0,645457	1,45237	0,00713753	0,83215
34,29	4,33	19,61	3,29	52,4	29,83	11,02	10,69	7579,14	7,33	3,99	4,58	39,49	422,93	23,31	42,93	40,78	40,12	19,49	45,87	0,64745	1,4548	0,00716401	0,824219
34,7	4,31	19,75	3,29	53,02	29,76	10,89	10,67	7515,68	7,28	4,11	4,58	40,4	418,7	23,24	42,2	40,44	40,08	19,5	45,96	0,648185	1,45878	0,00716401	0,824714
34,85	4,21	20	3,32	53,93	29,97	10,89	10,68	7617,22	7,44	4,03	4,6	40,69	418,09	23,41	42,43	41,34	40,21	19,71	45,82	0,648236	1,46173	0,00716401	0,827267
35,08	4,14	19,79	3,28	53,48	29,9	10,99	10,67	7566,45	7,42	4,01	4,62	40,55	414,46	23,13	41,98	40,94	40,18	19,57	45,65	0,647507	1,46	0,00716401	0,827986
35,35	4,17	20,17	3,28	53,64	29,64	10,89	10,63	7553,77	7,53	3,94	4,72	39,93	395,01	23,18	42,22	40,55	40,04	19,8	46,06	0,646614	1,45778	0,00716401	0,826408
35,67	4,12	20,02	3,26	54,76	29,73	10,87	10,6	7477,59	7,49	3,94	4,69	39,75	397,69	23,18	42,27	41,04	40,14	19,3	45,69	0,645494	1,46121	0,00716401	0,824332
36,01	4,08	19,88	3,24	54,92	29,63	10,88	10,41	7426,82	7,42	3,99	4,73	37,62	397,77	23,13	42,09	40,21	39,91	19,23	45,55	0,645126	1,46056	0,00716401	0,824183
35,16	4,07	20,1	3,23	54,59	29,59	10,65	10,5	7363,32	7,5	3,94	4,77	38,06	399,68	23,04	42,43	40,5	39,89	19,13	45,75	0,645126	1,45865	0,00716401	0,825793
35,16	3,99	19,63	3,27	55,13	29,59	10,71	10,48	7376,01	7,52	3,96	4,71	38,1	406,42	22,28	42,13	40,36	39,73	19,16	45,37	0,645441	1,45825	0,00716401	0,826243
35,29	4,01	19,44	3,27	54,26	29,39	10,73	10,25	7337,95	7,44	3,93	4,71	37,46	405,21	21,97	41,09	38,91	39,1	18,83	44,42	0,644853	1,45617	0,00716401	0,82658
35,28	3,95	19,35	3,27	53,6	29,35	10,61	10,18	7325,23	7,46	3,9	4,72	37,65	404,78	21,53	40,12	39,16	38,79	18,89	43,94	0,645122	1,45756	0,00713753	0,825197
35,43	3,93	19,3	3,3	53,52	29,27	10,86	10,29	7198,28	7,43	3,94	4,7	37,28	402,7	21,53	39,8	39,85	39,31	18,66	43,88	0,64573	1,45638	0,00713753	0,819694
35,18	3,99	19,57	3,33	53,68	29,57	10,8	10,31	7261,78	7,43	4,03	4,73	37,17	400,54	21,6	39,91	39,71	39,71	18,93	44,34	0,645986	1,45378	0,00713753	0,81513
35,32	4,01	19,95	3,34	54,43	29,97	10,94	10,48	7261,78	7,55	4,03	4,77	37,58	394,77	21,87	39,91	39,94	40,57	19,45	45,02	0,645844	1,45421	0,00713753	0,814322
34,8	4,03	20,12	3,32	55,01	30,73	10,75	10,39	7401,41	7,75	4,05	4,75	37,75	393,73	21,9	39,75	40,42	40,49	19,62	45,43	0,645518	1,45666	0,0070359	0,815702
34,89	3,97	20,39	3,37	54,72	30,32	10,79	10,44	7376,01	7,69	3,94	4,74	37,97	394,69	21,62	39,25	39,94	40,08	19,44	45,31	0,644306	1,46014	0,0070359	0,822705
35,67	3,97	20,72	3,41	55,3	30,53	10,95	10,5	7350,64	7,69	3,98	4,74	37,17	393,64	21,73	39,66	39,27	40,82	19,34	44,82	0,643573	1,46014	0,0070359	0,822705
35,39	3,94	20,72	3,45	55,34	31,16	11,02	10,39	7426,82	7,49	4,05	4,73	37,11	396,35	21,86	39,66	39,52	40,84	19,46	45,07	0,643372	1,46255	0,0070359	0,826208
36,01	3,98	20,76	3,52	54,97	30,87	11,01	10,42	7350,64	7,47	4,07	4,72	36,69	400,1	22	39,3	39,69	41,19	19,52	44,78	0,643491	1,46514	0,0070359	0,825127
35,24	3,92	20,56	3,52	54,63	30,6	10,97	10,46	7363,32	7,57	4,13	4,69	36,03	401,59	22,02	39,22	39,48	41,15	19,68	44,79	0,643289	1,46946	0,0070359	0,827148
35,49	3,97	20,34	3,46	54,76	30,48	10,85	10,45	7388,72	7,33	4,06	4,7	36,21	399,14	21,56	39,35	39,64	41	19,48	44,49	0,642601	1,46803	0,0070359	0,830543
35,63	4,08	20,51	3,45	54,3	30,24	11,1	10,43	7401,41	7,31	4,05	4,7	36,21	402,99	21,92	40,01	40,4	41,19	19,92	44,85	0,642556	1,46449	0,0070359	0,832643
35,25	4,14	20,67	3,46	54,51	30,14	10,82	10,48	7376,01	7,34	4,08	4,69	35,97	404,12	22,07	40,8	40,43	41,19	20,08	44,87	0,642639	1,46072	0,0070359	0,834478
