31,22	4,65	17,21	3,01	54,55	30,97	10,71	10,09	99,521217669	7,3	4,15	4,95	36,59	311,01434692	22,42	42,97	37,6	37,34	19,76	42,55	0,644357	1,46253	0,00736318	0,806698
31,13	4,61	17,2	3	54,8	30,82	10,8	10,03	99,48179794	7,38	4,29	4,94	38,27	314,7831288	22,39	43,71	38,49	37,43	19,72	42,02	0,644881	1,46468	0,00736318	0,80892
31,43	4,68	17,67	3	55,3	31,51	10,71	10,04	99,244039032	7,44	4,21	4,95	38,2	315,74985881	22,49	43,59	37,84	37,58	19,5	41,84	0,645356	1,46942	0,00736318	0,813013
31,13	4,61	17,2	3,01	55,05	31,19	10,78	10,14	100,05097173	7,66	4,05	4,94	38,38	316,51617117	22,41	43,84	38,18	37,92	19,98	43,24	0,645825	1,47306	0,00736318	0,818781
31,48	4,62	17,08	3,02	54,47	31,97	10,75	10,14	99,636444108	7,62	4,03	4,94	38,36	315,32798402	22,61	44	38,18	38,09	19,92	43,2	0,645636	1,47523	0,00736318	0,821723
31,3	4,54	16,75	3,02	53,02	30,95	10,85	10,05	98,222098312	7,61	4,03	4,92	38,19	316,93136632	22	43,63	37,42	37,68	19,7	42,53	0,644471	1,47368	0,00746256	0,819304
31,21	4,53	16,9	3,02	52,32	31,19	10,67	10,04	98,713857216	7,6	3,91	4,91	38,39	316,6659436	21,93	43,9	36,81	38,09	19,41	41,9	0,643595	1,47264	0,00743682	0,81754
31,87	4,56	16,85	3,06	52,98	31,43	10,62	10,1	98,113950428	7,58	3,9	4,92	38,6	314,9612088	22,25	43,97	37,28	38,5	19,7	42,77	0,643961	1,46926	0,00743682	0,815856
31,98	4,61	17,16	3,1	54,18	31,92	10,65	10,19	99,771631733	7,58	3,97	4,96	41,74	314,12000585	22,13	44,16	38,05	39,08	19,84	43,11	0,646064	1,46621	0,00743682	0,813677
32,22	4,56	17,04	3,11	53,56	31,67	10,63	10,18	100,169467212	7,62	3,88	4,94	40,63	314,75506074	22,33	43,38	38,12	39,08	19,75	42,78	0,646779	1,46658	0,00743682	0,813678
32,4	4,6	17,07	3,15	53,6	31,65	10,62	10,19	101,024832529	7,69	3,86	4,92	40,17	319,01333792	22,34	43,48	39,01	39,54	19,93	42,65	0,645647	1,46819	0,00743682	0,816392
32,3	4,59	17,01	3,13	53,31	31	10,46	10,25	99,630773822	7,76	3,86	4,9	42,47	318,80264312	22,16	43,23	39,53	39,58	20	42,23	0,644912	1,46414	0,00743682	0,817988
32,49	4,61	16,98	3,14	53,35	30,51	10,58	10,2	99,429353814	7,69	3,92	4,88	40,57	316,88870725	22,23	43,14	39,52	40,08	19,98	42,89	0,645957	1,46118	0,00733509	0,813265
33,42	4,62	17,09	3,15	53,43	30,6	10,8	10,31	100,261682922	7,67	3,93	4,86	41,26	312,225378	22,42	43,3	39,77	41,39	20,32	43,2	0,647628	1,46521	0,00733509	0,80429
33,12	4,65	17,35	3,18	54,35	30,97	10,84	10,29	101,235126586	7,49	3,94	4,77	41,61	309,5982132	22,35	43,61	40,37	40,43	20,4	43,21	0,65211	1,46854	0,00733509	0,798757
33,11	4,6	17,3	3,17	53,72	30,73	11,02	10,19	100,246070648	7,28	3,93	4,77	40,98	310,32921231	22,06	43,48	39,27	40	19,54	42,69	0,650268	1,47044	0,00733509	0,797823
32,88	4,65	17,2	3,12	52,9	30,02	10,88	10,03	99,078410994	7,06	3,81	4,72	39,27	311,17351956	22,13	41,87	39,85	38,74	19,15	42,43	0,650268	1,47529	0,00733509	0,800364
33,15	4,65	17,04	3,11	52,73	29,85	10,73	9,95	99,27048459	7,02	3,77	4,75	38,62	311,31143675	22,48	41,77	39,74	38,46	18,77	42,71	0,647927	1,47815	0,00733509	0,803903
33,54	4,65	17,02	3,1	52,94	29,71	10,69	10,02	99,740542588	7,09	3,82	4,73	38,6	309,11637801	22,64	41,57	39,22	38,67	18,74	42,59	0,648128	1,47956	0,00733509	0,805893
33,25	4,66	16,89	3,11	53,31	29,92	10,78	10,07	100,438337528	7,19	3,87	4,71	38,88	307,71844426	22,66	42,16	39,94	38,66	18,71	42,53	0,647952	1,48154	0,00736318	0,805841
33,34	4,62	16,55	3,05	52,65	29,59	10,51	9,93	99,68750538	7,13	3,84	4,68	39,42	310,50924018	22,56	41,92	39,85	38,31	18,53	42,23	0,647359	1,48156	0,00736318	0,810962
33,09	4,6	16,44	3,03	52,11	29,54	10,66	9,93	99,088906308	7,04	3,84	4,61	39	314,14846631	22,76	43,7	40,69	38,73	18,56	42,71	0,646558	1,48386	0,00736318	0,814637
32,88	4,68	16,6	3,05	52,11	29,44	10,67	9,9	99,368719058	6,97	3,87	4,64	38,54	312,49529026	22,89	43,75	40,35	38,55	18,37	42,68	0,646912	1,48523	0,00736318	0,814511
32,76	4,65	16,49	3,05	51,9	29,74	10,78	9,87	98,053092	7,17	3,82	4,58	38,54	310,85609184	22,76	43,51	39,43	38,01	18,24	42,8	0,646275	1,4796	0,00736318	0,816624
34,51	4,62	16,44	2,99	51,7	29,35	10,69	9,89	97,151961036	7,1	3,79	4,54	38,6	314,22715984	22,87	43,87	41,11	38,22	18,28	43,62	0,644364	1,47732	0,00733509	0,817576
34,58	4,55	16,33	3,01	51,16	28,66	10,69	9,76	95,42442837	6,94	3,76	4,52	38,39	311,65952628	22,9	43,97	40,45	37,91	18,16	43,05	0,644225	1,48254	0,00736318	0,820956
34,51	4,54	16,4	3	51,7	28,5	10,75	9,87	96,118620656	7,01	3,81	4,49	38,61	312,6186045	22,88	44,17	40,9	38,2	18,22	43,98	0,644233	1,48454	0,00736318	0,824025
34,05	4,56	16,51	2,98	51,49	28,4	10,79	9,84	96,73608879	6,93	3,82	4,53	38,96	316,74158061	22,59	44,17	40,44	37,85	18,01	43,46	0,644187	1,48245	0,00736318	0,821191
34,39	4,56	16,7	3,02	52,11	28,4	10,65	9,87	97,283427124	7,06	3,75	4,61	38,87	317,66204816	22,76	43,76	40,44	38,2	18,81	43,62	0,643662	1,47647	0,00736318	0,821384
34,48	4,52	16,45	3	50,62	28,26	10,75	9,87	97,397257284	7,04	3,72	4,56	39,34	323,45925215	22,49	44,08	40,69	37,8	18,77	43,85	0,643042	1,47253	0,00736318	0,827579
34,23	4,53	16,29	2,98	50,08	28,18	10,92	9,85	97,796657979	7,08	3,71	4,52	39,04	322,38972227	22,51	43,01	40,26	37,92	18,91	43,4	0,642718	1,47291	0,00736318	0,829213
34,22	4,46	16,05	2,95	49,59	28,38	10,73	9,76	96,407107776	7	3,71	4,44	38,81	326,53578399	22,13	41,69	39,43	37,43	18,97	43,26	0,642413	1,47168	0,00733509	0,830901
34,12	4,49	16,34	2,95	49,5	28,18	10,89	9,77	95,701310985	7	3,76	4,49	37,99	325,83909172	22,49	41,52	40,69	38,14	19,3	43,36	0,642482	1,46945	0,00733509	0,831307
34,7	4,49	16,75	2,99	50,79	28,96	10,93	9,9	96,927643404	7,2	3,79	4,6	38,76	322,78400658	22,73	43,32	41,11	38,5	19,4	44,34	0,642477	1,46543	0,00733509	0,830398
34,9	4,42	16,66	3	50,21	28,93	10,87	9,95	97,48368344	7,18	3,8	4,55	39,3	324,08324996	22,45	43,28	41,52	38,55	19,41	43,86	0,642656	1,4654	0,00733509	0,831004
34,77	4,54	16,56	2,98	49,67	28,86	10,8	9,94	99,701425444	7,18	3,77	4,56	38,75	328,58849836	22,53	42,34	40,86	37,68	19,45	43,69	0,643926	1,47067	0,00736318	0,836252
35,1	4,57	16,8	2,98	50,04	29,15	10,82	10,04	101,879370676	7,46	3,84	4,54	38,65	330,73649889	22,8	42,39	40,78	38,75	19,14	43,79	0,643926	1,47517	0,00733509	0,838943
35,32	4,55	16,74	2,99	50,33	28,76	10,8	10,09	101,422549127	7,35	3,94	4,58	39,42	335,96852911	23,02	42,1	41,87	39,11	19,19	43,59	0,645305	1,47397	0,00733509	0,836971
35,74	4,56	16,86	2,99	50,04	28,83	11,02	10,15	101,513213712	7,26	3,95	4,67	40,72	332,96278899	23,15	42,25	41,45	38,88	19,3	44,34	0,646001	1,46448	0,00723599	0,826477
35,87	4,58	16,65	2,99	50,12	28,55	11,05	10,16	101,098770624	7,33	4,02	4,62	40,91	333,48731294	23,14	42,76	41,62	39,17	19,37	44,82	0,645501	1,45584	0,00726491	0,823873
35,47	4,47	16,75	2,96	50	28,57	11,26	10,29	100,26037296	7,19	3,95	4,6	40,41	341,52025808	23,21	42,93	41,51	39,66	19,29	45,17	0,645555	1,4544	0,00726491	0,827647
35,39	4,45	16,81	2,99	49,92	28,88	11,11	10,29	100,540242984	7,15	3,97	4,59	41,7	345,31025274	23,44	42,69	41,55	39,5	19,56	45,63	0,646239	1,45578	0,00726491	0,832113
35,86	4,46	17,11	3,01	50,37	29,1	11,28	10,48	102,57353091	7,15	4,03	4,6	41,86	347,1757748	23,75	43,01	42,33	40,13	19,62	46,23	0,646319	1,45578	0,00726491	0,832456
35,63	4,43	17,11	3,02	50,7	28,84	11,28	10,4	102,75108885	7,21	3,91	4,65	40,13	342,46745804	23,6	42,79	42,11	39,71	19,89	47,1	0,645751	1,4583	0,00726491	0,831151
35,68	4,4	17,35	3	51,16	28,79	10,9	10,48	103,228374816	7,31	3,99	4,69	39,88	341,8053583	23,66	44,63	41,74	39,58	19,86	46,82	0,644937	1,46244	0,00723599	0,829021
35,16	4,35	17,23	3	51,28	28,43	11,1	10,43	103,295014032	7,19	3,99	4,67	39,56	344,05443642	23,85	44,35	42,27	39,99	19,52	46,14	0,644085	1,46076	0,00723599	0,830127
35,55	4,36	17,2	3,02	50,91	28,49	10,97	10,48	103,169788104	7,32	3,9	4,69	40,25	349,181699	23,58	44,7	42,12	40,33	19,68	45,84	0,643736	1,46161	0,00723599	0,834325
35,74	4,35	17,1	3,01	51,2	28,66	11,02	10,49	104,435811018	7,32	3,86	4,68	40,78	349,8719136	24,41	44,21	42,08	40,24	20,24	46,91	0,64395	1,46898	0,00723599	0,83424
35,82	4,37	17,37	3	51,53	28,76	10,87	10,47	105,775317315	7,42	3,82	4,51	39,71	352,15520208	24,58	43,55	41,47	40,57	19,89	47,02	0,645339	1,47465	0,00723599	0,832656
35,7	4,35	17,84	2,99	50,99	28,62	11,1	10,46	105,853953066	7,48	3,91	4,44	39,55	356,43694848	24,53	42,99	42,18	40,05	20,19	47,19	0,647136	1,47837	0,00723599	0,835608
35,32	4,4	18	3,03	51,45	28,79	11,02	10,47	105,77017896	7,49	3,88	4,54	39,4	357,8034306	24,52	43,18	41,95	39,62	19,89	47,59	0,64807	1,4772	0,00723599	0,835755
35,08	4,39	18,05	3,04	51,45	28,81	10,87	10,41	105,4184775	7,43	3,9	4,56	39,22	353,62279984	24,44	43,04	42,13	39,8	19,97	48,27	0,647613	1,4749	0,00723599	0,829672
35,1	4,38	18,04	3,04	51,41	28,81	10,93	10,5	105,559412724	7,45	3,94	4,56	39,56	351,373492	24,81	43,63	42,75	40,86	20,25	48,18	0,646421	1,47164	0,00723599	0,82793
34,91	4,34	17,8	3,01	51,24	29,03	10,79	10,41	103,913754532	7,31	3,96	4,53	39,35	346,59372642	24,48	43,63	42,41	40,04	20,12	48,59	0,646502	1,46951	0,00713753	0,825754
34,57	4,33	17,88	3,04	50,87	29,57	10,87	10,37	104,331156749	7,28	3,91	4,6	39,24	349,3893857	24,5	43,51	42,12	40,49	20,19	48,02	0,646989	1,47013	0,00716401	0,82729
34,7	4,29	17,94	3,03	50,74	29,71	11,07	10,35	102,453675066	7,21	3,86	4,56	38,12	349,49486616	24,42	43,75	42,66	40,52	20,4	47,24	0,646989	1,46997	0,00716401	0,828894
35,05	4,31	18,12	3,03	51,32	29,63	10,94	10,46	104,133409785	7,5	3,86	4,56	38,07	350,97607951	24,44	43,44	42,54	40,85	20,36	47,78	0,646666	1,46997	0,00713753	0,831047
35,12	4,31	18,17	3,03	51,53	29,73	11,19	10,46	104,388640262	7,52	3,88	4,58	38,13	350,83427481	24,15	43,42	43,18	40,6	20,33	47,34	0,647491	1,47094	0,00713753	0,830043
34,58	4,24	18,02	3	50,99	30,32	11,24	10,37	104,175075345	7,56	3,86	4,56	38,5	351,13017837	24,23	43,17	42,37	40,24	20,25	47,29	0,647841	1,47851	0,00713753	0,833979
34,85	4,27	18,25	3,02	51,86	30,36	11,28	10,39	106,7812091	7,62	3,88	4,63	36,8	353,5982058	24,57	42,6	43,07	40,57	19,97	47,26	0,647188	1,48081	0,00716401	0,843306
34,55	4,28	18	3,03	51,32	29,97	11,1	10,44	106,980898968	7,45	3,93	4,62	37,62	358,0363977	24,32	42,43	42,81	40,41	20,04	47,44	0,647927	1,47838	0,00716401	0,846722
34,18	4,27	18,03	3,02	51,08	30,27	11,05	10,33	105,70938075	7,48	4,01	4,62	37,8	356,91621504	24,17	42,02	42,03	40,04	19,63	46,62	0,648104	1,47897	0,00716401	0,848064
34,65	4,27	17,88	3,02	51,2	30,44	11,02	10,33	105,458923257	7,35	4,15	4,6	37,12	363,05177569	24	42,02	41,66	40,16	19,63	46,58	0,648421	1,48073	0,00716401	0,849383
34,29	4,28	18,09	3,04	50,95	30,29	11,01	10,25	106,633197351	7,26	4,15	4,6	36,93	366,30908884	23,87	41,39	41,74	39,33	18,94	45,7	0,649929	1,48661	0,00716401	0,853549
34,64	4,28	18,27	3,01	51,28	30,46	11,01	10,33	106,887088368	7,32	4,18	4,64	37,59	362,64944782	23,8	41,42	41,78	40,48	19,11	46,23	0,650348	1,48752	0,00716401	0,854318
34,39	4,27	18,22	3,01	50,62	30,15	10,74	10,29	108,397664928	7,19	4,13	4,64	36,79	364,71427544	23,81	41,36	41,56	40,53	18,94	46,58	0,64978	1,48752	0,00716401	0,854492
33,73	4,26	18,34	3	51,03	30,14	10,83	10,31	107,093945472	7,18	4,11	4,62	37,26	362,9248384	24,27	41,57	41,2	40,53	18,85	46,67	0,648522	1,48254	0,00716401	0,85376
33,38	4,25	18,92	3,02	51,61	30,65	10,85	10,33	108,595716024	7,14	4,1	4,63	37,68	363,89287152	24,1	41,96	41,56	40,72	18,93	46,66	0,647065	1,47482	0,00716401	0,855333
34,06	4,2	18,85	3,02	51,57	30,31	10,78	10,31	107,766262912	7,06	4,08	4,57	37,57	363,28978308	24,02	42,49	41,89	40,43	18,79	46,88	0,64621	1,46608	0,00716401	0,852873
34,1	4,2	19,15	3,03	51,53	29,88	10,8	10,41	107,709661227	7,11	4,15	4,6	37,88	361,33958617	24,02	42,42	42,31	40,74	19,11	46,52	0,646062	1,46027	0,00713753	0,849671
33,86	4,22	19,43	3,07	51,57	30,24	11,12	10,39	109,75015142	7,15	4,15	4,64	38,38	362,4746103	24,03	42,31	42,08	40,97	19,06	47,27	0,646222	1,46276	0,00716401	0,851479
33,81	4,23	19,48	3,09	51,65	30,14	10,89	10,41	109,238616792	7,11	4,11	4,65	38,35	357,0187392	23,79	42,46	41,91	40,78	19,17	47,24	0,646051	1,46088	0,00713753	0,848832
33,81	4,26	19,63	3,09	51,57	30,41	11,04	10,38	109,606422416	7,03	4,1	4,6	38,46	354,62810448	24,07	42,44	41,57	41,19	19,15	47,3	0,645342	1,45837	0,00713753	0,846287
34	4,27	19,69	3,09	51,57	30,41	11,05	10,36	109,767257968	6,99	4,05	4,6	37,75	355,97386423	23,95	42,47	41,74	40,95	19,2	47,46	0,645342	1,46051	0,00713753	0,847577
34	4,29	19,64	3,13	52,23	30,44	11,05	10,29	109,889763552	7	4,06	4,56	37,95	357,20751016	23,76	41,79	41,78	40,81	18,85	46,97	0,646131	1,46214	0,00713753	0,851386
34,51	4,3	19,6	3,12	51,94	30,48	10,93	10,31	109,361249268	7,03	4,08	4,58	38,11	362,80111618	23,97	42,27	41,99	40,66	19	47,08	0,646131	1,46252	0,00713753	0,851386
34,36	4,28	19,41	3,09	52,73	30,51	10,81	10,27	109,29993303	7,08	4,14	4,53	38,09	356,82638946	23,79	41,97	41,93	40,76	18,93	46,71	0,646671	1,4617	0,00713753	0,853121
34,81	4,29	19,58	3,27	51,99	30,03	10,83	10,48	108,250162454	7,2	4,12	4,57	38,06	356,73331052	23,78	42,09	41,63	40,53	18,77	46,44	0,646359	1,46006	0,00713753	0,848678
34,27	4,31	19,6	3,26	52,44	30,31	11,02	10,28	108,32726899	7,14	4,11	4,56	38,1	356,3747605	23,33	42,35	41,53	39,84	18,72	45,8	0,646014	1,4611	0,00713753	0,847825
34,77	4,33	19,91	3,28	51,82	30,14	10,84	10,33	112,194795102	7,17	4,07	4,6	38,36	356,37521265	23,37	42,38	41	40,2	19,08	46,23	0,647229	1,47291	0,00713753	0,851859
34,64	4,33	19,71	3,27	52,19	30,05	10,97	10,34	113,780917854	7,17	4,01	4,62	39,37	357,48262935	23,42	42,44	41,2	40,2	19,32	45,62	0,647229	1,47894	0,00713753	0,851859
35	4,37	19,58	3,26	51,99	29,76	10,95	10,47	112,266148122	7,26	3,98	4,62	39,15	361,27695375	23,27	42,18	41,56	39,89	19,2	45,65	0,647939	1,47877	0,0070359	0,853175
34,97	4,36	19,53	3,29	52,32	30,03	10,89	10,8	112,705215565	7,25	4,02	4,58	39,75	360,37345064	23,5	42,93	41,59	40,33	19,4	46,04	0,64857	1,47715	0,0070359	0,850178
34,29	4,33	19,61	3,29	52,4	29,83	11,02	10,69	111,949961112	7,33	3,99	4,58	39,49	359,47612038	23,31	42,93	40,78	40,12	19,49	45,87	0,6493	1,47708	0,0070359	0,849966
34,7	4,31	19,75	3,29	53,02	29,76	10,89	10,67	111,417701296	7,28	4,11	4,58	40,4	355,0944456	23,24	42,2	40,44	40,08	19,5	45,96	0,64969	1,48247	0,0070359	0,848088
34,85	4,21	20	3,32	53,93	29,97	10,89	10,68	112,923001334	7,44	4,03	4,6	40,69	354,57711192	23,41	42,43	41,34	40,21	19,71	45,82	0,649862	1,48247	0,0070359	0,848088
35,08	4,14	19,79	3,28	53,48	29,9	10,99	10,67	112,36783566	7,42	4,01	4,62	40,55	349,95883358	23,13	41,98	40,94	40,18	19,57	45,65	0,64966	1,48508	0,0070359	0,844373
35,35	4,17	20,17	3,28	53,64	29,64	10,89	10,63	112,121363487	7,53	3,94	4,72	39,93	331,59153951	23,18	42,22	40,55	40,04	19,8	46,06	0,64876	1,48431	0,0070359	0,839451
35,67	4,12	20,02	3,26	54,76	29,73	10,87	10,6	110,66085441	7,49	3,94	4,69	39,75	331,98604434	23,18	42,27	41,04	40,14	19,3	45,69	0,648236	1,4799	0,0070359	0,834786
36,01	4,08	19,88	3,24	54,92	29,63	10,88	10,41	109,637687568	7,42	3,99	4,73	37,62	331,28393781	23,13	42,09	40,21	39,91	19,23	45,55	0,64631	1,47624	0,00712802	0,832853
35,16	4,07	20,1	3,23	54,59	29,59	10,65	10,5	108,648731928	7,5	3,94	4,77	38,06	332,87468704	23,04	42,43	40,5	39,89	19,13	45,75	0,645264	1,47554	0,00712802	0,832853
35,16	3,99	19,63	3,27	55,13	29,59	10,71	10,48	108,667067325	7,52	3,96	4,71	38,1	338,48811626	22,28	42,13	40,36	39,73	19,16	45,37	0,645114	1,47325	0,00712802	0,832853
35,29	4,01	19,44	3,27	54,26	29,39	10,73	10,25	108,00435087	7,44	3,93	4,71	37,46	338,1761097	21,97	41,09	38,91	39,1	18,83	44,42	0,644482	1,47186	0,00712802	0,83457
35,28	3,95	19,35	3,27	53,6	29,35	10,61	10,18	108,05446773	7,46	3,9	4,72	37,65	340,10303726	21,53	40,12	39,16	38,79	18,89	43,94	0,643943	1,4751	0,00712802	0,840217
35,43	3,93	19,3	3,3	53,52	29,27	10,86	10,29	105,605246052	7,43	3,94	4,7	37,28	339,3746196	21,53	39,8	39,85	39,31	18,66	43,88	0,642795	1,46709	0,00712802	0,842748
35,18	3,99	19,57	3,33	53,68	29,57	10,8	10,31	106,075725172	7,43	4,03	4,73	37,17	337,55428392	21,6	39,91	39,71	39,71	18,93	44,34	0,642795	1,46074	0,00726491	0,842748
35,32	4,01	19,95	3,34	54,43	29,97	10,94	10,48	106,1309147	7,55	4,03	4,77	37,58	332,85269412	21,87	39,91	39,94	40,57	19,45	45,02	0,642262	1,4615	0,00726491	0,843156
34,8	4,03	20,12	3,32	55,01	30,73	10,75	10,39	108,213055046	7,75	4,05	4,75	37,75	332,21204988	21,9	39,75	40,42	40,49	19,62	45,43	0,642262	1,46206	0,00723599	0,843756
34,89	3,97	20,39	3,37	54,72	30,32	10,79	10,44	107,627049915	7,69	3,94	4,74	37,97	332,69564701	21,62	39,25	39,94	40,08	19,44	45,31	0,641921	1,45915	0,00723599	0,842929
35,67	3,97	20,72	3,41	55,3	30,53	10,95	10,5	106,986360008	7,69	3,98	4,74	37,17	332,04281916	21,73	39,66	39,27	40,82	19,34	44,82	0,642129	1,45547	0,00723599	0,843519
35,39	3,94	20,72	3,45	55,34	31,16	11,02	10,39	108,012699352	7,49	4,05	4,73	37,11	334,5733036	21,86	39,66	39,52	40,84	19,46	45,07	0,642129	1,45436	0,00723599	0,844136
36,01	3,98	20,76	3,52	54,97	30,87	11,01	10,42	106,942991232	7,47	4,07	4,72	36,69	337,9268606	22	39,3	39,69	41,19	19,52	44,78	0,642781	1,45488	0,00723599	0,844606
35,24	3,92	20,56	3,52	54,63	30,6	10,97	10,46	107,137042332	7,57	4,13	4,69	36,03	338,51707778	22,02	39,22	39,48	41,15	19,68	44,79	0,643451	1,45501	0,00723599	0,842942
35,49	3,97	20,34	3,46	54,76	30,48	10,85	10,45	107,311552664	7,33	4,06	4,7	36,21	332,144351	21,56	39,35	39,64	41	19,48	44,49	0,645457	1,45237	0,00713753	0,83215
35,63	4,08	20,51	3,45	54,3	30,24	11,1	10,43	107,67571268	7,31	4,05	4,7	36,21	332,15201481	21,92	40,01	40,4	41,19	19,92	44,85	0,64745	1,4548	0,00716401	0,824219
35,25	4,14	20,67	3,46	54,51	30,14	10,82	10,48	107,599758678	7,34	4,08	4,69	35,97	333,28342168	22,07	40,8	40,43	41,19	20,08	44,87	0,648185	1,45878	0,00716401	0,824714
35,17	4,11	20,47	3,56	54,97	30,6	10,87	10,5	110,415722221	7,32	4	4,69	36,05	335,68840326	22,43	40,34	41,25	41,4	20,3	45,15	0,648236	1,46173	0,00716401	0,827267
35,44	4,11	20,47	3,6	54,63	30,29	10,91	10,52	108,987686	7,35	4,03	4,71	35,86	334,53946344	22,57	40,45	41,11	41,4	20,58	45,26	0,647507	1,46	0,00716401	0,827986
35,78	4,18	20,42	3,58	55,42	30,63	10,93	10,6	109,191803784	7,24	4,03	4,71	35,93	333,38951536	22,71	40,91	40,27	41,57	20,76	46,18	0,646614	1,45778	0,00716401	0,826408
35,22	4,14	20,43	3,57	56,21	30,9	11,12	10,61	109,633855695	7,31	4,06	4,71	35,77	337,67111716	22,59	41,15	40,69	41,57	21,19	46,59	0,645494	1,46121	0,00716401	0,824332
35,23	4,14	20,7	3,54	57,04	31,33	11,16	10,67	109,029489496	7,4	4,09	4,71	35,51	337,03315419	22,48	41	41,28	42,06	21,32	46,8	0,645126	1,46056	0,00716401	0,824183
35,59	4,15	20,65	3,57	57,61	31,74	11,27	10,67	109,25696922	7,45	4	4,69	35,7	338,05488041	22,58	40,94	41,72	42,25	21,68	47,42	0,645126	1,45865	0,00716401	0,825793
35,47	4,14	20,71	3,64	58,53	31,97	11,28	10,62	110,152851025	7,58	4,04	4,69	35,83	337,72682625	22,52	40,78	41,95	42,08	21,45	46,97	0,645441	1,45825	0,00716401	0,826243
35,5	4,11	21,24	3,88	59,02	32,04	11,29	10,67	109,995732609	7,51	4,1	4,79	35,45	334,9054186	22,5	40,91	41,96	42,27	21,69	46,56	0,644853	1,45617	0,00716401	0,82658
35,24	4,07	21,32	3,93	58,94	32,06	11,47	10,71	109,91532838	7,36	4,07	4,9	35,47	335,50034429	22,59	41,15	41,91	42,92	21,44	47,16	0,645122	1,45756	0,00713753	0,825197
35,53	4,06	21,17	3,89	61,67	32,65	11,31	10,76	111,860469936	7,31	4,02	4,88	36,02	329,82847172	22,47	40,7	41,45	42,81	21,16	46,92	0,64573	1,45638	0,00713753	0,819694
35,32	4,08	21,02	3,97	63,12	32,33	11,3	10,94	112,952745502	7,38	4,15	4,88	35,99	327,0627612	22,46	40,41	42,2	42,53	21,12	47,35	0,645986	1,45378	0,00713753	0,81513
35,74	4,05	21,18	3,92	62,08	33,08	11,28	11,01	114,278365745	7,35	4,35	4,83	36,41	327,95189906	22,51	40,45	42,37	42,98	21,45	48,07	0,645844	1,45421	0,00713753	0,814322
35,36	4,04	20,63	3,81	62,5	33,23	11,32	10,94	114,47089777	7,2	4,27	4,75	36,31	330,71006186	22,25	40,01	41,83	41,93	21,2	47,51	0,645518	1,45666	0,0070359	0,815702
35,47	4,12	20,78	3,82	61,46	33,01	11,46	10,93	117,895645978	7,29	4,27	4,79	36,01	335,5649154	22,23	40,04	42,08	41,98	20,92	47,14	0,644306	1,46014	0,0070359	0,822705
35,23	4,15	20,33	3,81	62,08	32,94	11,65	10,82	119,378272134	7,18	4,17	4,71	36,82	334,1992251	21,81	39,8	41,24	40,97	21,17	47,01	0,643573	1,46014	0,0070359	0,822705
34,94	4,17	20,15	3,78	61,3	32,72	11,69	10,75	118,647174925	7,21	4,18	4,71	36,54	339,23274272	22,16	39,73	41,32	40,99	20,87	46,43	0,643372	1,46255	0,0070359	0,826208
34,77	4,25	20,25	3,72	61,3	32,62	11,44	10,99	118,113433212	7,17	4,34	4,69	35,85	337,70797856	22,23	39,66	41,32	41,11	20,84	46,59	0,643491	1,46514	0,0070359	0,825127
